Material,Dia,pp,TEMP,adm,Dem,qts
61406.0,2019-05-13,0.0,25.8,230.0,96.0,6.0
61419.0,2019-05-13,0.0,25.8,230.0,96.0,6.0
61432.0,2019-05-13,0.0,25.8,230.0,96.0,6.0
61449.0,2019-05-13,0.0,25.8,230.0,96.0,6.0
61450.0,2019-05-13,0.0,25.8,230.0,96.0,7.0
61457.0,2019-05-13,0.0,25.8,230.0,96.0,7.0
61459.0,2019-05-13,0.0,25.8,230.0,96.0,7.0
61466.0,2019-05-13,0.0,25.8,230.0,96.0,7.0
61435.0,2019-05-13,0.0,25.8,230.0,96.0,8.0
61388.0,2019-05-13,0.0,25.8,230.0,96.0,9.0
61418.0,2019-05-13,0.0,25.8,230.0,96.0,9.0
61465.0,2019-05-13,0.0,25.8,230.0,96.0,10.0
61483.0,2019-05-13,0.0,25.8,230.0,96.0,10.0
61436.0,2019-05-13,0.0,25.8,230.0,96.0,11.0
61514.0,2019-05-13,0.0,25.8,230.0,96.0,11.0
61515.0,2019-05-13,0.0,25.8,230.0,96.0,11.0
61387.0,2019-05-13,0.0,25.8,230.0,96.0,12.0
61434.0,2019-05-13,0.0,25.8,230.0,96.0,12.0
61513.0,2019-05-13,0.0,25.8,230.0,96.0,13.0
61389.0,2019-05-13,0.0,25.8,230.0,96.0,14.0
61417.0,2019-05-13,0.0,25.8,230.0,96.0,14.0
61468.0,2019-05-13,0.0,25.8,230.0,96.0,14.0
61533.0,2019-05-13,0.0,25.8,230.0,96.0,23.0
61535.0,2019-05-13,0.0,25.8,230.0,96.0,25.0
61467.0,2019-05-13,0.0,25.8,230.0,96.0,27.0
61532.0,2019-05-13,0.0,25.8,230.0,96.0,27.0
61145.0,2019-05-13,0.0,25.8,230.0,96.0,60.0
7494.0,2019-05-13,0.0,25.8,230.0,96.0,750.0
61450.0,2019-06-04,1.8,16.8,144.0,85.0,1.0
61460.0,2019-06-04,1.8,16.8,144.0,85.0,1.0
61492.0,2019-06-04,1.8,16.8,144.0,85.0,1.0
61532.0,2019-06-04,1.8,16.8,144.0,85.0,1.0
61535.0,2019-06-04,1.8,16.8,144.0,85.0,1.0
61389.0,2019-06-04,1.8,16.8,144.0,85.0,2.0
61417.0,2019-06-04,1.8,16.8,144.0,85.0,2.0
61145.0,2019-06-04,1.8,16.8,144.0,85.0,7.0
7494.0,2019-06-04,1.8,16.8,144.0,85.0,400.0
61386.0,2019-06-07,0.0,15.1,144.0,85.0,1.0
61437.0,2019-06-07,0.0,15.1,144.0,85.0,1.0
61449.0,2019-06-07,0.0,15.1,144.0,85.0,1.0
61451.0,2019-06-07,0.0,15.1,144.0,85.0,1.0
61460.0,2019-06-07,0.0,15.1,144.0,85.0,1.0
61483.0,2019-06-07,0.0,15.1,144.0,85.0,1.0
61491.0,2019-06-07,0.0,15.1,144.0,85.0,1.0
61504.0,2019-06-07,0.0,15.1,144.0,85.0,1.0
61528.0,2019-06-07,0.0,15.1,144.0,85.0,1.0
61547.0,2019-06-07,0.0,15.1,144.0,85.0,1.0
61393.0,2019-06-07,0.0,15.1,144.0,85.0,2.0
61400.0,2019-06-07,0.0,15.1,144.0,85.0,2.0
61426.0,2019-06-07,0.0,15.1,144.0,85.0,2.0
61440.0,2019-06-07,0.0,15.1,144.0,85.0,2.0
61447.0,2019-06-07,0.0,15.1,144.0,85.0,2.0
61458.0,2019-06-07,0.0,15.1,144.0,85.0,2.0
61465.0,2019-06-07,0.0,15.1,144.0,85.0,2.0
61500.0,2019-06-07,0.0,15.1,144.0,85.0,2.0
61513.0,2019-06-07,0.0,15.1,144.0,85.0,2.0
61534.0,2019-06-07,0.0,15.1,144.0,85.0,2.0
61565.0,2019-06-07,0.0,15.1,144.0,85.0,2.0
61396.0,2019-06-07,0.0,15.1,144.0,85.0,3.0
61406.0,2019-06-07,0.0,15.1,144.0,85.0,3.0
61433.0,2019-06-07,0.0,15.1,144.0,85.0,3.0
61456.0,2019-06-07,0.0,15.1,144.0,85.0,3.0
61459.0,2019-06-07,0.0,15.1,144.0,85.0,3.0
61405.0,2019-06-07,0.0,15.1,144.0,85.0,4.0
61417.0,2019-06-07,0.0,15.1,144.0,85.0,4.0
61421.0,2019-06-07,0.0,15.1,144.0,85.0,4.0
61436.0,2019-06-07,0.0,15.1,144.0,85.0,4.0
61479.0,2019-06-07,0.0,15.1,144.0,85.0,4.0
61490.0,2019-06-07,0.0,15.1,144.0,85.0,4.0
61515.0,2019-06-07,0.0,15.1,144.0,85.0,4.0
61387.0,2019-06-07,0.0,15.1,144.0,85.0,6.0
61431.0,2019-06-07,0.0,15.1,144.0,85.0,6.0
61434.0,2019-06-07,0.0,15.1,144.0,85.0,6.0
61435.0,2019-06-07,0.0,15.1,144.0,85.0,6.0
61467.0,2019-06-07,0.0,15.1,144.0,85.0,6.0
61512.0,2019-06-07,0.0,15.1,144.0,85.0,6.0
61516.0,2019-06-07,0.0,15.1,144.0,85.0,6.0
61531.0,2019-06-07,0.0,15.1,144.0,85.0,6.0
61535.0,2019-06-07,0.0,15.1,144.0,85.0,7.0
61438.0,2019-06-07,0.0,15.1,144.0,85.0,8.0
61464.0,2019-06-07,0.0,15.1,144.0,85.0,8.0
61466.0,2019-06-07,0.0,15.1,144.0,85.0,8.0
61511.0,2019-06-07,0.0,15.1,144.0,85.0,8.0
61514.0,2019-06-07,0.0,15.1,144.0,85.0,8.0
61532.0,2019-06-07,0.0,15.1,144.0,85.0,10.0
61468.0,2019-06-07,0.0,15.1,144.0,85.0,14.0
61533.0,2019-06-07,0.0,15.1,144.0,85.0,15.0
61145.0,2019-06-07,0.0,15.1,144.0,85.0,36.0
7494.0,2019-06-07,0.0,15.1,144.0,85.0,704.0
61431.0,2019-09-27,0.0,18.6,85.0,85.0,1.0
61450.0,2019-09-27,0.0,18.6,85.0,85.0,1.0
61461.0,2019-09-27,0.0,18.6,85.0,85.0,1.0
61480.0,2019-09-27,0.0,18.6,85.0,85.0,1.0
61488.0,2019-09-27,0.0,18.6,85.0,85.0,1.0
61489.0,2019-09-27,0.0,18.6,85.0,85.0,1.0
61490.0,2019-09-27,0.0,18.6,85.0,85.0,1.0
61494.0,2019-09-27,0.0,18.6,85.0,85.0,1.0
61501.0,2019-09-27,0.0,18.6,85.0,85.0,1.0
61502.0,2019-09-27,0.0,18.6,85.0,85.0,1.0
61506.0,2019-09-27,0.0,18.6,85.0,85.0,1.0
61395.0,2019-09-27,0.0,18.6,85.0,85.0,2.0
61401.0,2019-09-27,0.0,18.6,85.0,85.0,2.0
61404.0,2019-09-27,0.0,18.6,85.0,85.0,2.0
61419.0,2019-09-27,0.0,18.6,85.0,85.0,2.0
61430.0,2019-09-27,0.0,18.6,85.0,85.0,2.0
61441.0,2019-09-27,0.0,18.6,85.0,85.0,2.0
61443.0,2019-09-27,0.0,18.6,85.0,85.0,2.0
61446.0,2019-09-27,0.0,18.6,85.0,85.0,2.0
61464.0,2019-09-27,0.0,18.6,85.0,85.0,2.0
61487.0,2019-09-27,0.0,18.6,85.0,85.0,2.0
61511.0,2019-09-27,0.0,18.6,85.0,85.0,2.0
61540.0,2019-09-27,0.0,18.6,85.0,85.0,2.0
61405.0,2019-09-27,0.0,18.6,85.0,85.0,3.0
61479.0,2019-09-27,0.0,18.6,85.0,85.0,3.0
61491.0,2019-09-27,0.0,18.6,85.0,85.0,3.0
61422.0,2019-09-27,0.0,18.6,85.0,85.0,4.0
61423.0,2019-09-27,0.0,18.6,85.0,85.0,4.0
61448.0,2019-09-27,0.0,18.6,85.0,85.0,4.0
61469.0,2019-09-27,0.0,18.6,85.0,85.0,4.0
61492.0,2019-09-27,0.0,18.6,85.0,85.0,4.0
61438.0,2019-09-27,0.0,18.6,85.0,85.0,5.0
61483.0,2019-09-27,0.0,18.6,85.0,85.0,5.0
61390.0,2019-09-27,0.0,18.6,85.0,85.0,6.0
61421.0,2019-09-27,0.0,18.6,85.0,85.0,6.0
61440.0,2019-09-27,0.0,18.6,85.0,85.0,7.0
61457.0,2019-09-27,0.0,18.6,85.0,85.0,7.0
61458.0,2019-09-27,0.0,18.6,85.0,85.0,7.0
61465.0,2019-09-27,0.0,18.6,85.0,85.0,7.0
61439.0,2019-09-27,0.0,18.6,85.0,85.0,8.0
61534.0,2019-09-27,0.0,18.6,85.0,85.0,8.0
61418.0,2019-09-27,0.0,18.6,85.0,85.0,9.0
61482.0,2019-09-27,0.0,18.6,85.0,85.0,9.0
61512.0,2019-09-27,0.0,18.6,85.0,85.0,9.0
61515.0,2019-09-27,0.0,18.6,85.0,85.0,9.0
61388.0,2019-09-27,0.0,18.6,85.0,85.0,10.0
61396.0,2019-09-27,0.0,18.6,85.0,85.0,10.0
61432.0,2019-09-27,0.0,18.6,85.0,85.0,10.0
61449.0,2019-09-27,0.0,18.6,85.0,85.0,10.0
61389.0,2019-09-27,0.0,18.6,85.0,85.0,11.0
61433.0,2019-09-27,0.0,18.6,85.0,85.0,12.0
61467.0,2019-09-27,0.0,18.6,85.0,85.0,12.0
61470.0,2019-09-27,0.0,18.6,85.0,85.0,12.0
61514.0,2019-09-27,0.0,18.6,85.0,85.0,12.0
61406.0,2019-09-27,0.0,18.6,85.0,85.0,13.0
61437.0,2019-09-27,0.0,18.6,85.0,85.0,13.0
61573.0,2019-09-27,0.0,18.6,85.0,85.0,13.0
61435.0,2019-09-27,0.0,18.6,85.0,85.0,16.0
61387.0,2019-09-27,0.0,18.6,85.0,85.0,18.0
61434.0,2019-09-27,0.0,18.6,85.0,85.0,18.0
61533.0,2019-09-27,0.0,18.6,85.0,85.0,18.0
61417.0,2019-09-27,0.0,18.6,85.0,85.0,19.0
61535.0,2019-09-27,0.0,18.6,85.0,85.0,19.0
61468.0,2019-09-27,0.0,18.6,85.0,85.0,22.0
61532.0,2019-09-27,0.0,18.6,85.0,85.0,23.0
61513.0,2019-09-27,0.0,18.6,85.0,85.0,27.0
61466.0,2019-09-27,0.0,18.6,85.0,85.0,30.0
61145.0,2019-09-27,0.0,18.6,85.0,85.0,38.0
7494.0,2019-09-27,0.0,18.6,85.0,85.0,833.0
61447.0,2019-11-12,0.0,14.0,86.0,118.0,1.0
61457.0,2019-11-12,0.0,14.0,86.0,118.0,1.0
61461.0,2019-11-12,0.0,14.0,86.0,118.0,1.0
61480.0,2019-11-12,0.0,14.0,86.0,118.0,1.0
61482.0,2019-11-12,0.0,14.0,86.0,118.0,1.0
61489.0,2019-11-12,0.0,14.0,86.0,118.0,1.0
61492.0,2019-11-12,0.0,14.0,86.0,118.0,1.0
61493.0,2019-11-12,0.0,14.0,86.0,118.0,1.0
61386.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61387.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61390.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61406.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61417.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61419.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61430.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61433.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61436.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61437.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61459.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61464.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61467.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61470.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61483.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61511.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61573.0,2019-11-12,0.0,14.0,86.0,118.0,2.0
61389.0,2019-11-12,0.0,14.0,86.0,118.0,3.0
61434.0,2019-11-12,0.0,14.0,86.0,118.0,3.0
61513.0,2019-11-12,0.0,14.0,86.0,118.0,4.0
61520.0,2019-11-12,0.0,14.0,86.0,118.0,4.0
61521.0,2019-11-12,0.0,14.0,86.0,118.0,4.0
61532.0,2019-11-12,0.0,14.0,86.0,118.0,4.0
61535.0,2019-11-12,0.0,14.0,86.0,118.0,4.0
61145.0,2019-11-12,0.0,14.0,86.0,118.0,5.0
61466.0,2019-11-12,0.0,14.0,86.0,118.0,5.0
61514.0,2019-11-12,0.0,14.0,86.0,118.0,5.0
61440.0,2019-11-12,0.0,14.0,86.0,118.0,6.0
61469.0,2019-11-12,0.0,14.0,86.0,118.0,6.0
61533.0,2019-11-12,0.0,14.0,86.0,118.0,6.0
61388.0,2019-11-12,0.0,14.0,86.0,118.0,7.0
7494.0,2019-11-12,0.0,14.0,86.0,118.0,290.0
61456.0,2020-01-10,0.0,10.7,32.0,101.0,1.0
61482.0,2020-01-10,0.0,10.7,32.0,101.0,1.0
61488.0,2020-01-10,0.0,10.7,32.0,101.0,1.0
61489.0,2020-01-10,0.0,10.7,32.0,101.0,1.0
61493.0,2020-01-10,0.0,10.7,32.0,101.0,1.0
61533.0,2020-01-10,0.0,10.7,32.0,101.0,1.0
61385.0,2020-01-10,0.0,10.7,32.0,101.0,2.0
61387.0,2020-01-10,0.0,10.7,32.0,101.0,2.0
61405.0,2020-01-10,0.0,10.7,32.0,101.0,2.0
61407.0,2020-01-10,0.0,10.7,32.0,101.0,2.0
61418.0,2020-01-10,0.0,10.7,32.0,101.0,2.0
61435.0,2020-01-10,0.0,10.7,32.0,101.0,2.0
61437.0,2020-01-10,0.0,10.7,32.0,101.0,2.0
61458.0,2020-01-10,0.0,10.7,32.0,101.0,2.0
61466.0,2020-01-10,0.0,10.7,32.0,101.0,2.0
61480.0,2020-01-10,0.0,10.7,32.0,101.0,2.0
61492.0,2020-01-10,0.0,10.7,32.0,101.0,2.0
61513.0,2020-01-10,0.0,10.7,32.0,101.0,2.0
61520.0,2020-01-10,0.0,10.7,32.0,101.0,2.0
61521.0,2020-01-10,0.0,10.7,32.0,101.0,2.0
61389.0,2020-01-10,0.0,10.7,32.0,101.0,3.0
61449.0,2020-01-10,0.0,10.7,32.0,101.0,3.0
61491.0,2020-01-10,0.0,10.7,32.0,101.0,3.0
61417.0,2020-01-10,0.0,10.7,32.0,101.0,4.0
61450.0,2020-01-10,0.0,10.7,32.0,101.0,4.0
61483.0,2020-01-10,0.0,10.7,32.0,101.0,4.0
61459.0,2020-01-10,0.0,10.7,32.0,101.0,5.0
61145.0,2020-01-10,0.0,10.7,32.0,101.0,6.0
61388.0,2020-01-10,0.0,10.7,32.0,101.0,8.0
61419.0,2020-01-10,0.0,10.7,32.0,101.0,8.0
61535.0,2020-01-10,0.0,10.7,32.0,101.0,8.0
7494.0,2020-01-10,0.0,10.7,32.0,101.0,430.0
61392.0,2020-01-30,5.1,13.4,32.0,101.0,1.0
61447.0,2020-01-30,5.1,13.4,32.0,101.0,1.0
61462.0,2020-01-30,5.1,13.4,32.0,101.0,1.0
61464.0,2020-01-30,5.1,13.4,32.0,101.0,1.0
61488.0,2020-01-30,5.1,13.4,32.0,101.0,1.0
61492.0,2020-01-30,5.1,13.4,32.0,101.0,1.0
61500.0,2020-01-30,5.1,13.4,32.0,101.0,1.0
61389.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61390.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61395.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61396.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61403.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61404.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61405.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61418.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61441.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61446.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61457.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61468.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61478.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61483.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61489.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61490.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61491.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61534.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61562.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61565.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61566.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61573.0,2020-01-30,5.1,13.4,32.0,101.0,2.0
61480.0,2020-01-30,5.1,13.4,32.0,101.0,3.0
61394.0,2020-01-30,5.1,13.4,32.0,101.0,4.0
61419.0,2020-01-30,5.1,13.4,32.0,101.0,4.0
61433.0,2020-01-30,5.1,13.4,32.0,101.0,4.0
61458.0,2020-01-30,5.1,13.4,32.0,101.0,4.0
61484.0,2020-01-30,5.1,13.4,32.0,101.0,4.0
61516.0,2020-01-30,5.1,13.4,32.0,101.0,4.0
61449.0,2020-01-30,5.1,13.4,32.0,101.0,5.0
61145.0,2020-01-30,5.1,13.4,32.0,101.0,6.0
61407.0,2020-01-30,5.1,13.4,32.0,101.0,6.0
61436.0,2020-01-30,5.1,13.4,32.0,101.0,6.0
61469.0,2020-01-30,5.1,13.4,32.0,101.0,6.0
61515.0,2020-01-30,5.1,13.4,32.0,101.0,6.0
61388.0,2020-01-30,5.1,13.4,32.0,101.0,8.0
61434.0,2020-01-30,5.1,13.4,32.0,101.0,8.0
61513.0,2020-01-30,5.1,13.4,32.0,101.0,8.0
61439.0,2020-01-30,5.1,13.4,32.0,101.0,9.0
61533.0,2020-01-30,5.1,13.4,32.0,101.0,9.0
61386.0,2020-01-30,5.1,13.4,32.0,101.0,10.0
61387.0,2020-01-30,5.1,13.4,32.0,101.0,10.0
61435.0,2020-01-30,5.1,13.4,32.0,101.0,10.0
61466.0,2020-01-30,5.1,13.4,32.0,101.0,11.0
61482.0,2020-01-30,5.1,13.4,32.0,101.0,11.0
61514.0,2020-01-30,5.1,13.4,32.0,101.0,12.0
61535.0,2020-01-30,5.1,13.4,32.0,101.0,12.0
61417.0,2020-01-30,5.1,13.4,32.0,101.0,16.0
61467.0,2020-01-30,5.1,13.4,32.0,101.0,16.0
7494.0,2020-01-30,5.1,13.4,32.0,101.0,200.0
61447.0,2020-03-10,0.0,15.6,82.0,74.0,1.0
61456.0,2020-03-10,0.0,15.6,82.0,74.0,1.0
61500.0,2020-03-10,0.0,15.6,82.0,74.0,1.0
61532.0,2020-03-10,0.0,15.6,82.0,74.0,1.0
61534.0,2020-03-10,0.0,15.6,82.0,74.0,1.0
61145.0,2020-03-10,0.0,15.6,82.0,74.0,2.0
61404.0,2020-03-10,0.0,15.6,82.0,74.0,2.0
7494.0,2020-03-10,0.0,15.6,82.0,74.0,250.0
61145.0,2020-03-17,0.0,12.9,82.0,74.0,2.0
44556.0,2020-03-17,0.0,12.9,82.0,74.0,5.0
7494.0,2020-03-17,0.0,12.9,82.0,74.0,140.0
61422.0,2020-03-31,0.1,8.4,82.0,74.0,1.0
61448.0,2020-03-31,0.1,8.4,82.0,74.0,1.0
61457.0,2020-03-31,0.1,8.4,82.0,74.0,1.0
61488.0,2020-03-31,0.1,8.4,82.0,74.0,1.0
61490.0,2020-03-31,0.1,8.4,82.0,74.0,1.0
61493.0,2020-03-31,0.1,8.4,82.0,74.0,1.0
61501.0,2020-03-31,0.1,8.4,82.0,74.0,1.0
61505.0,2020-03-31,0.1,8.4,82.0,74.0,1.0
61528.0,2020-03-31,0.1,8.4,82.0,74.0,1.0
61534.0,2020-03-31,0.1,8.4,82.0,74.0,1.0
61385.0,2020-03-31,0.1,8.4,82.0,74.0,2.0
61396.0,2020-03-31,0.1,8.4,82.0,74.0,2.0
61400.0,2020-03-31,0.1,8.4,82.0,74.0,2.0
61406.0,2020-03-31,0.1,8.4,82.0,74.0,2.0
61407.0,2020-03-31,0.1,8.4,82.0,74.0,2.0
61420.0,2020-03-31,0.1,8.4,82.0,74.0,2.0
61421.0,2020-03-31,0.1,8.4,82.0,74.0,2.0
61433.0,2020-03-31,0.1,8.4,82.0,74.0,2.0
61436.0,2020-03-31,0.1,8.4,82.0,74.0,2.0
61437.0,2020-03-31,0.1,8.4,82.0,74.0,2.0
61447.0,2020-03-31,0.1,8.4,82.0,74.0,2.0
61456.0,2020-03-31,0.1,8.4,82.0,74.0,2.0
61483.0,2020-03-31,0.1,8.4,82.0,74.0,2.0
61492.0,2020-03-31,0.1,8.4,82.0,74.0,2.0
61514.0,2020-03-31,0.1,8.4,82.0,74.0,2.0
61515.0,2020-03-31,0.1,8.4,82.0,74.0,2.0
61533.0,2020-03-31,0.1,8.4,82.0,74.0,3.0
43233.0,2020-03-31,0.1,8.4,82.0,74.0,4.0
61389.0,2020-03-31,0.1,8.4,82.0,74.0,4.0
61434.0,2020-03-31,0.1,8.4,82.0,74.0,4.0
61449.0,2020-03-31,0.1,8.4,82.0,74.0,4.0
61466.0,2020-03-31,0.1,8.4,82.0,74.0,4.0
61468.0,2020-03-31,0.1,8.4,82.0,74.0,4.0
61480.0,2020-03-31,0.1,8.4,82.0,74.0,4.0
61513.0,2020-03-31,0.1,8.4,82.0,74.0,4.0
61450.0,2020-03-31,0.1,8.4,82.0,74.0,5.0
61491.0,2020-03-31,0.1,8.4,82.0,74.0,5.0
61419.0,2020-03-31,0.1,8.4,82.0,74.0,8.0
61145.0,2020-03-31,0.1,8.4,82.0,74.0,9.0
61482.0,2020-03-31,0.1,8.4,82.0,74.0,9.0
61388.0,2020-03-31,0.1,8.4,82.0,74.0,10.0
61387.0,2020-03-31,0.1,8.4,82.0,74.0,12.0
44556.0,2020-03-31,0.1,8.4,82.0,74.0,14.0
7494.0,2020-03-31,0.1,8.4,82.0,74.0,300.0
61145.0,2020-04-25,0.0,14.3,28.0,71.0,1.0
7494.0,2020-04-25,0.0,14.3,28.0,71.0,30.0
61450.0,2020-04-30,0.1,15.4,28.0,71.0,1.0
61459.0,2020-04-30,0.1,15.4,28.0,71.0,1.0
61482.0,2020-04-30,0.1,15.4,28.0,71.0,1.0
61483.0,2020-04-30,0.1,15.4,28.0,71.0,1.0
61484.0,2020-04-30,0.1,15.4,28.0,71.0,1.0
61489.0,2020-04-30,0.1,15.4,28.0,71.0,1.0
61492.0,2020-04-30,0.1,15.4,28.0,71.0,1.0
61493.0,2020-04-30,0.1,15.4,28.0,71.0,1.0
61494.0,2020-04-30,0.1,15.4,28.0,71.0,1.0
61495.0,2020-04-30,0.1,15.4,28.0,71.0,1.0
61390.0,2020-04-30,0.1,15.4,28.0,71.0,2.0
61391.0,2020-04-30,0.1,15.4,28.0,71.0,2.0
61406.0,2020-04-30,0.1,15.4,28.0,71.0,2.0
61419.0,2020-04-30,0.1,15.4,28.0,71.0,2.0
61421.0,2020-04-30,0.1,15.4,28.0,71.0,2.0
61433.0,2020-04-30,0.1,15.4,28.0,71.0,2.0
61435.0,2020-04-30,0.1,15.4,28.0,71.0,2.0
61439.0,2020-04-30,0.1,15.4,28.0,71.0,2.0
61451.0,2020-04-30,0.1,15.4,28.0,71.0,2.0
61460.0,2020-04-30,0.1,15.4,28.0,71.0,2.0
61465.0,2020-04-30,0.1,15.4,28.0,71.0,2.0
61468.0,2020-04-30,0.1,15.4,28.0,71.0,2.0
61512.0,2020-04-30,0.1,15.4,28.0,71.0,2.0
61514.0,2020-04-30,0.1,15.4,28.0,71.0,2.0
61516.0,2020-04-30,0.1,15.4,28.0,71.0,2.0
61145.0,2020-04-30,0.1,15.4,28.0,71.0,3.0
61490.0,2020-04-30,0.1,15.4,28.0,71.0,3.0
61386.0,2020-04-30,0.1,15.4,28.0,71.0,4.0
61388.0,2020-04-30,0.1,15.4,28.0,71.0,4.0
61417.0,2020-04-30,0.1,15.4,28.0,71.0,4.0
61418.0,2020-04-30,0.1,15.4,28.0,71.0,4.0
61437.0,2020-04-30,0.1,15.4,28.0,71.0,4.0
61448.0,2020-04-30,0.1,15.4,28.0,71.0,4.0
61449.0,2020-04-30,0.1,15.4,28.0,71.0,4.0
61458.0,2020-04-30,0.1,15.4,28.0,71.0,4.0
61467.0,2020-04-30,0.1,15.4,28.0,71.0,4.0
61469.0,2020-04-30,0.1,15.4,28.0,71.0,4.0
61515.0,2020-04-30,0.1,15.4,28.0,71.0,4.0
61480.0,2020-04-30,0.1,15.4,28.0,71.0,5.0
61466.0,2020-04-30,0.1,15.4,28.0,71.0,6.0
61407.0,2020-04-30,0.1,15.4,28.0,71.0,8.0
61434.0,2020-04-30,0.1,15.4,28.0,71.0,8.0
61513.0,2020-04-30,0.1,15.4,28.0,71.0,8.0
61533.0,2020-04-30,0.1,15.4,28.0,71.0,8.0
61387.0,2020-04-30,0.1,15.4,28.0,71.0,10.0
7494.0,2020-04-30,0.1,15.4,28.0,71.0,500.0
61419.0,2020-05-14,0.0,14.0,79.0,36.0,1.0
61447.0,2020-05-14,0.0,14.0,79.0,36.0,1.0
61452.0,2020-05-14,0.0,14.0,79.0,36.0,1.0
61456.0,2020-05-14,0.0,14.0,79.0,36.0,1.0
61460.0,2020-05-14,0.0,14.0,79.0,36.0,1.0
61473.0,2020-05-14,0.0,14.0,79.0,36.0,1.0
61500.0,2020-05-14,0.0,14.0,79.0,36.0,1.0
61531.0,2020-05-14,0.0,14.0,79.0,36.0,1.0
61533.0,2020-05-14,0.0,14.0,79.0,36.0,1.0
61534.0,2020-05-14,0.0,14.0,79.0,36.0,1.0
61390.0,2020-05-14,0.0,14.0,79.0,36.0,2.0
61395.0,2020-05-14,0.0,14.0,79.0,36.0,2.0
61405.0,2020-05-14,0.0,14.0,79.0,36.0,2.0
61406.0,2020-05-14,0.0,14.0,79.0,36.0,2.0
61418.0,2020-05-14,0.0,14.0,79.0,36.0,2.0
61421.0,2020-05-14,0.0,14.0,79.0,36.0,2.0
61422.0,2020-05-14,0.0,14.0,79.0,36.0,2.0
61431.0,2020-05-14,0.0,14.0,79.0,36.0,2.0
61440.0,2020-05-14,0.0,14.0,79.0,36.0,2.0
61464.0,2020-05-14,0.0,14.0,79.0,36.0,2.0
61466.0,2020-05-14,0.0,14.0,79.0,36.0,2.0
61469.0,2020-05-14,0.0,14.0,79.0,36.0,2.0
61511.0,2020-05-14,0.0,14.0,79.0,36.0,2.0
61514.0,2020-05-14,0.0,14.0,79.0,36.0,2.0
61516.0,2020-05-14,0.0,14.0,79.0,36.0,2.0
61434.0,2020-05-14,0.0,14.0,79.0,36.0,4.0
61467.0,2020-05-14,0.0,14.0,79.0,36.0,4.0
61388.0,2020-05-14,0.0,14.0,79.0,36.0,6.0
7494.0,2020-05-14,0.0,14.0,79.0,36.0,150.0
9024.0,2019-01-04,0.1,9.0,55.0,97.0,11.0
53268.0,2019-01-04,0.1,9.0,55.0,97.0,20.0
61436.0,2019-11-22,0.0,16.0,86.0,118.0,1.0
61448.0,2019-11-22,0.0,16.0,86.0,118.0,1.0
61457.0,2019-11-22,0.0,16.0,86.0,118.0,1.0
61480.0,2019-11-22,0.0,16.0,86.0,118.0,1.0
61493.0,2019-11-22,0.0,16.0,86.0,118.0,1.0
61506.0,2019-11-22,0.0,16.0,86.0,118.0,1.0
61573.0,2019-11-22,0.0,16.0,86.0,118.0,1.0
61385.0,2019-11-22,0.0,16.0,86.0,118.0,2.0
61400.0,2019-11-22,0.0,16.0,86.0,118.0,2.0
61402.0,2019-11-22,0.0,16.0,86.0,118.0,2.0
61421.0,2019-11-22,0.0,16.0,86.0,118.0,2.0
61422.0,2019-11-22,0.0,16.0,86.0,118.0,2.0
61431.0,2019-11-22,0.0,16.0,86.0,118.0,2.0
61433.0,2019-11-22,0.0,16.0,86.0,118.0,2.0
61438.0,2019-11-22,0.0,16.0,86.0,118.0,2.0
